Title,Number_of_Reviews,Rating,Bought_Last_Month,Price_After_Discount,MRP,Image_URL,Product_ID,Star_Rating_Percentage
"Ambrane Stringz 38 Wired Headphones with Mic, Powerful HD Sound with High Bass, Tangle Free Cable, Comfort in Ear Fit, 3.5mm Jack (Green)","22,744","3.8 out of 5 stars, rating details",200+ bought in past month,249,₹449,https://m.media-amazon.com/images/I/61CuJe5w+oL._AC_UY218_.jpg,185,"{5: '42%', 4: '26%', 3: '15%', 2: '6%', 1: '11%'}"
"ZEBRONICS Storm Wired On Ear Headphone with 3.5mm Jack, Built-in Microphone for Calling,1.5 Meter Cable, Soft Ear Cushion, Adjustable Headband,Foldable Ear Cups(White)",314,"3.6 out of 5 stars, rating details",300+ bought in past month,405,₹799,https://m.media-amazon.com/images/I/61qKh0RoMBL._AC_UY218_.jpg,186,"{5: '45%', 4: '17%', 3: '12%', 2: '8%', 1: '18%'}"
"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, White","9,062","4.4 out of 5 stars, rating details",50+ bought in past month,"20,990","₹34,990",https://m.media-amazon.com/images/I/71zsm84mJsL._AC_UY218_.jpg,187,"{5: '72%', 4: '15%', 3: '3%', 2: '2%', 1: '8%'}"
"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, Denim","9,062","4.4 out of 5 stars, rating details",null,"20,990","₹34,990",https://m.media-amazon.com/images/I/51+olzGKl4L._AC_UY218_.jpg,188,"{5: '72%', 4: '15%', 3: '3%', 2: '2%', 1: '8%'}"
"SHOKZ OpenRun Pro 2 Bone Conduction Sports Headphones, Open-Ear Wireless Earphones with Bluetooth 5.3, Noise Cancelling Mics, IP55 Waterproof, 12h Playtime for Running, USB-C Qiuck Charge (Black)","3,126","4.5 out of 5 stars, rating details",100+ bought in past month,"15,299","₹25,799",https://m.media-amazon.com/images/I/51r-dKlDUVL._AC_UY218_.jpg,189,"{5: '75%', 4: '12%', 3: '5%', 2: '3%', 1: '5%'}"
"ZEBRONICS Thunder Pro Wireless Over Ear Headphone with Dual Pairing, Gaming Mode, Enc, Bluetooth, Call Function, Aux, Micro Sd, Voice Assistant, Deep Bass, Up to 60H Backup (Olive Green)",529,"3.4 out of 5 stars, rating details",200+ bought in past month,749,"₹1,899",https://m.media-amazon.com/images/I/71ZbTELN7RL._AC_UY218_.jpg,190,"{5: '39%', 4: '21%', 3: '9%', 2: '6%', 1: '25%'}"
Blaupunkt Newly Launched BH41 Bluetooth Wireless Over Ear Headphones I Long Playtime I 40MM Drivers I Foldable I Flexible & Light Weight I Built in Mic I TurboVolt Fast Charging,"1,509","3.9 out of 5 stars, rating details",100+ bought in past month,"1,399","₹1,39,900",https://m.media-amazon.com/images/I/713tn9TU1IL._AC_UY218_.jpg,191,"{5: '52%', 4: '22%', 3: '9%', 2: '4%', 1: '13%'}"
"Skullcandy Hesh Evo Over Ear Wireless Headphones, 36 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - True Black","5,197","3.8 out of 5 stars, rating details",null,"5,999","₹5,99,900",https://m.media-amazon.com/images/I/7132xJGhhxL._AC_UY218_.jpg,192,"{5: '54%', 4: '15%', 3: '12%', 2: '3%', 1: '16%'}"
"Marshall Minor Iv Wireless in Ear Earbuds with 30+ Hours of Playtime, Water-Resistant, Wireless Charging- Black",729,"3.8 out of 5 stars, rating details",100+ bought in past month,"11,999",null,https://m.media-amazon.com/images/I/51I80en3n0L._AC_UY218_.jpg,193,"{5: '56%', 4: '15%', 3: '6%', 2: '5%', 1: '18%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Apricot)","3,393","3.7 out of 5 stars, rating details",100+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/61rXrXbLgoL._AC_UY218_.jpg,194,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"Ambrane Wired Earphones with Mic | 3.5Mm Audio Jack | 14Mm Driver for HD Sound & Deep Bass | Tangle-Free 1.2M Cable | in Ear Comfort Fit | Compatible with Mobiles, Tablets, Laptops, Pcs (EP-83 Green)","5,925","3.8 out of 5 stars, rating details",600+ bought in past month,199,₹299,https://m.media-amazon.com/images/I/61Vb5XebR-L._AC_UY218_.jpg,195,"{5: '44%', 4: '22%', 3: '15%', 2: '5%', 1: '14%'}"
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App",null,"4.1 out of 5 stars, rating details",null,999,"₹2,249",null,196,"{5: '59%', 4: '19%', 3: '7%', 2: '3%', 1: '12%'}"
"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",807,"4.3 out of 5 stars, rating details",2K+ bought in past month,"2,299","₹8,990",https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,197,"{5: '69%', 4: '15%', 3: '4%', 2: '2%', 1: '10%'}"
"Ambrane Stringz 38 Wired Headphones with Mic, Powerful HD Sound with High Bass, Tangle Free Cable, Comfort in Ear Fit, 3.5mm Jack (Black), Normal","22,744","3.8 out of 5 stars, rating details",400+ bought in past month,279,₹449,https://m.media-amazon.com/images/I/61uTqWq7GwL._AC_UY218_.jpg,198,"{5: '42%', 4: '26%', 3: '15%', 2: '6%', 1: '11%'}"
"Marshall Minor Iv Wireless in Ear Earbuds with 30+ Hours of Playtime, Water-Resistant, Wireless Charging- Black",729,"3.8 out of 5 stars, rating details",100+ bought in past month,"11,999",null,https://m.media-amazon.com/images/I/51I80en3n0L._AC_UY218_.jpg,199,"{5: '56%', 4: '15%', 3: '6%', 2: '5%', 1: '18%'}"
"JBL Tune 310 Wired in Ear Type C Headphones, Hi-Res Audio with Digital-to-Analog Converter, 3-Button EQ Preset Remote with Microphone, Tangle-Free Flat Cable, Compatible with USB-C Devices (Black)","64,064","4.0 out of 5 stars, rating details",1K+ bought in past month,"1,299","₹1,999",https://m.media-amazon.com/images/I/51SDun4IwwL._AC_UY218_.jpg,200,"{5: '50%', 4: '25%', 3: '11%', 2: '4%', 1: '10%'}"
"OnePlus Bullets Bluetooth Wireless in Ear Z2 Earphones with Mic, Bombastic Bass, 12.4 mm Drivers, 10 Mins Charge, 20 Hrs Music, 30 Hrs Battery Life, IP55 Dust & Water Resistant (Beam Blue)","197,628","4.1 out of 5 stars, rating details",4K+ bought in past month,"1,249","₹2,299",https://m.media-amazon.com/images/I/514m1VhSUUL._AC_UY218_.jpg,201,"{5: '60%', 4: '20%', 3: '7%', 2: '2%', 1: '11%'}"
"Boult Newly Launched Flex On Ear Bluetooth Headphones with 80H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Bluetooth 5.4, AUX Option, 60ms Low Latency, IPX5 (Navy Blue)",216,"4.1 out of 5 stars, rating details",300+ bought in past month,"1,499","₹5,499",null,202,"{5: '63%', 4: '15%', 3: '6%', 2: '2%', 1: '14%'}"
"soundcore H30i Wireless On-Ear Headphones, Foldable Design, Pure Bass, 70H Playtime, Bluetooth 5.3, Lightweight and Comfortable, App Connectivity, Multipoint Connection","6,662","4.1 out of 5 stars, rating details",300+ bought in past month,"1,699","₹4,499",null,203,"{5: '54%', 4: '25%', 3: '9%', 2: '3%', 1: '9%'}"
Jabra Evolve2 65 UC Wireless Bluetooth On Ear Headphone with Mic (Black),"2,230","4.2 out of 5 stars, rating details",null,"33,050","₹42,892",null,204,"{5: '65%', 4: '15%', 3: '6%', 2: '4%', 1: '10%'}"
"Audio-Technica ATH-S220BT Bluetooth Wireless Headphones with Mic | 60H Battery, Over-Ear Headset for Mobile & PC | Fast Charging Bluetooth Earphones with Wired Option",172,"4.0 out of 5 stars, rating details",null,"5,290","₹7,113",null,205,"{5: '53%', 4: '19%', 3: '11%', 2: '12%', 1: '5%'}"
"boAt New Launch Rockerz 551 ANC Pro, 42dB Hybrid Adaptive ANC, App Support, 72Hrs Battery, 40mm Titanium Drivers,ENx Tech,Foldable Cups Bluetooth Over Ear Headphones with Mic (Cosmic Black)",175,"3.9 out of 5 stars, rating details",200+ bought in past month,"3,299","₹8,990",https://m.media-amazon.com/images/I/61doSb1uFCL._AC_UY218_.jpg,206,"{5: '54%', 4: '19%', 3: '8%', 2: '4%', 1: '15%'}"
"ZEBRONICS Thunder Bluetooth 5.3 Wireless Over Ear Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Teal Green)","2,867","3.6 out of 5 stars, rating details",500+ bought in past month,649,"₹1,699",https://m.media-amazon.com/images/I/61of3lqennL._AC_UY218_.jpg,207,"{5: '42%', 4: '23%', 3: '12%', 2: '6%', 1: '17%'}"
"boAt Rockerz 460 Wireless Over Ear Headphones w/Up to 30hrs Playtime, 40mm Drivers, Beast™ Mode, ENx™, Dual Pairing, BT v5.2, Instant Voice Assistant, Adaptive Fit(Active Black)",296,"4.0 out of 5 stars, rating details",200+ bought in past month,"1,399","₹2,490",https://m.media-amazon.com/images/I/71YaGWgqDrL._AC_UY218_.jpg,208,"{5: '53%', 4: '23%', 3: '10%', 2: '4%', 1: '10%'}"
"AKG K92 Closed Back Over Ear Headphones,Wired,Black","14,462","4.2 out of 5 stars, rating details",100+ bought in past month,"3,099","₹6,748",https://m.media-amazon.com/images/I/81hr8xcx97L._AC_UY218_.jpg,209,"{5: '58%', 4: '25%', 3: '8%', 2: '3%', 1: '6%'}"
"Sony New WH-1000XM5 Best Active Noise Cancelling Wireless Bluetooth Over Ear Headphones with Mic for Clear Calling,Battery Life 30 Hours-Smoky Pink","15,586","4.4 out of 5 stars, rating details",100+ bought in past month,"24,989","₹9,995.60",https://m.media-amazon.com/images/I/61C9nWyExyL._AC_UY218_.jpg,210,"{5: '72%', 4: '15%', 3: '5%', 2: '2%', 1: '6%'}"
"boAt Rockerz 550 Over Ear Bluetooth Headphones with Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation, Without Mic (Army Green)","67,887","4.0 out of 5 stars, rating details",200+ bought in past month,"1,527","₹4,999",https://m.media-amazon.com/images/I/61wkUsZxKjL._AC_UY218_.jpg,211,"{5: '53%', 4: '24%', 3: '9%', 2: '4%', 1: '10%'}"
"ZEBRONICS Thunder Max Bluetooth Over Ear Headphone with 120*Hrs Playback, 3 EQ Modes, 40mm Bass Driver, Fast Charging, Gaming Mode, Dual Pairing, BT v5.4, AUX, Metallic Finish (Black)",392,"3.9 out of 5 stars, rating details",500+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/61qhVikQ-kL._AC_UY218_.jpg,212,"{5: '58%', 4: '15%', 3: '8%', 2: '4%', 1: '15%'}"
"boAt Rockerz 550 Bluetooth Wireless Over Ear Headphones with Mic Upto 20 Hours Playback, 50MM Drivers, Soft Padded Ear Cushions and Physical Noise Isolation (Red)","67,887","4.0 out of 5 stars, rating details",400+ bought in past month,"1,599","₹4,999",https://m.media-amazon.com/images/I/61ljxTBpTCL._AC_UY218_.jpg,213,"{5: '53%', 4: '24%', 3: '9%', 2: '4%', 1: '10%'}"
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Premium Metallic Finish, Angled Earbuds for Comfort fit (Gun Metal)","64,064","4.0 out of 5 stars, rating details",1K+ bought in past month,749,"₹1,499",https://m.media-amazon.com/images/I/51R2zw+oxCL._AC_UY218_.jpg,214,"{5: '50%', 4: '25%', 3: '11%', 2: '4%', 1: '10%'}"
"truke Newly Launched BTG 500 Over The Ear Gaming Headphone with 40mm Drivers, 10H of Playtime, Dual Pairing, Gaming Mode (50ms Latency) with RGB LEDs, TF Card with Volume Control, BT 5.4(Metal Black)",211,"3.9 out of 5 stars, rating details",50+ bought in past month,999,"₹2,499",https://m.media-amazon.com/images/I/61vXlf46riL._AC_UY218_.jpg,215,"{5: '54%', 4: '19%', 3: '8%', 2: '5%', 1: '14%'}"
"Sennheiser HD 350BT Wireless Headphones, German Design, Upto 30H Battery, Comfortable & Lightweight Over-Ear Design, Built-in Mic for Clear Calls, Fast Charging, 2Y Warranty, White","1,344","3.8 out of 5 stars, rating details",null,"5,990","₹9,990",https://m.media-amazon.com/images/I/41uEPt6XEjL._AC_UY218_.jpg,216,"{5: '48%', 4: '18%', 3: '17%', 2: '3%', 1: '14%'}"
"Sony MDR-EX155AP Wired in Ear Headphones with Tangle Free Cable, 3.5mm Jack, Headset with Mic for Phone Calls and 1 Year Warranty - (Black)","7,951","4.0 out of 5 stars, rating details",1K+ bought in past month,998,₹199.60,https://m.media-amazon.com/images/I/61eqJoa4MBL._AC_UY218_.jpg,217,"{5: '53%', 4: '23%', 3: '10%', 2: '5%', 1: '9%'}"
Sennheiser Professional Audio HD 280 PRO Wired Over Ear Headphones without microphone,"7,830","4.2 out of 5 stars, rating details",null,"6,990","₹1,747.50",https://m.media-amazon.com/images/I/61+XjHbWrZL._AC_UY218_.jpg,218,"{5: '63%', 4: '18%', 3: '8%', 2: '3%', 1: '8%'}"
"Audio-Technica Ath-M20Xbt Wireless Over-Ear Headphones, Bluetooth 5.0, 60-Hour Battery Life, 40 mm Drivers, Hi-Fi Sound, Built-in Mic, AAC/SBC Codec Support – Black","1,403","4.3 out of 5 stars, rating details",null,"7,428","₹14,149",https://m.media-amazon.com/images/I/8123MFd26NL._AC_UY218_.jpg,219,"{5: '64%', 4: '18%', 3: '7%', 2: '4%', 1: '7%'}"
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (White)","22,880","4.0 out of 5 stars, rating details",100+ bought in past month,"4,999","₹9,999",https://m.media-amazon.com/images/I/51YpIWxHiUL._AC_UY218_.jpg,220,"{5: '53%', 4: '23%', 3: '7%', 2: '4%', 1: '13%'}"
"GM G+ Headphones, Over The Ear Headphones with Mic, BT 5.3, Pure Bass, 45ms Low Latency, Dual Pairing, 4 Play Modes (FM, Radio, SD Aux) 55H Playtime - White",86,"4.1 out of 5 stars, rating details",100+ bought in past month,"1,698","₹3,299",https://m.media-amazon.com/images/I/616txbDQCnL._AC_UY218_.jpg,221,"{5: '66%', 4: '10%', 3: '6%', 2: '7%', 1: '11%'}"
"pTron Zenbuds X1 Quad Mic TWS Earbuds with 40hrs Playtime, In-Ear Sensor, TruTalk AI-ENC Calls, 40ms Movie/Music Modes, Bluetooth 5.3 Headphones, TypeC Fast Charging & IPX5 Water Resistant (Bold Blue)","2,560","3.6 out of 5 stars, rating details",50+ bought in past month,499,"₹3,199",https://m.media-amazon.com/images/I/71ndavR4K8L._AC_UY218_.jpg,222,"{5: '47%', 4: '18%', 3: '9%', 2: '5%', 1: '21%'}"
"soundcore by Anker Q20i Wireless Bluetooth Over-Ear Headphones with Hybrid Active Noise Cancelling, 40h Playtime in ANC Mode, Hi-Res Audio, Deep Bass, Personalization via App (Black)",null,"4.3 out of 5 stars, rating details",null,"3,899","₹9,598",null,223,"{5: '61%', 4: '24%', 3: '7%', 2: '3%', 1: '5%'}"
"JBL Tune 770NC Wireless Over Ear ANC Headphones with Mic, Upto 70 Hrs Battery, Speed Charge : 5 min Charge Gives up to 3H of Playback, Google Fast Pair, Dual Pairing, BT 5.3 (Black)","22,880","4.0 out of 5 stars, rating details",1K+ bought in past month,"4,999","₹9,999",https://m.media-amazon.com/images/I/61KmeiNKw3L._AC_UY218_.jpg,224,"{5: '53%', 4: '23%', 3: '7%', 2: '4%', 1: '13%'}"
"Skullcandy Riff 2 On Ear Wireless Headphones, 40mm Drivers, Advanced Features Through The App, Collapsible Design, 34Hr Playtime + Rapid Charge- Black","1,788","4.2 out of 5 stars, rating details",null,"3,997","₹16,999",https://m.media-amazon.com/images/I/71cKqKY3dmL._AC_UY218_.jpg,225,"{5: '64%', 4: '15%', 3: '8%', 2: '4%', 1: '9%'}"
"OnePlus Bullets Wireless Z2 ANC Bluetooth in Ear Earphones with Mic, 45dB Hybrid ANC, Bombastic Bass - 12.4 mm Drivers, 10 Mins Charge - 20 Hrs Music, 28 Hrs Battery (Booming Black)","197,628","4.1 out of 5 stars, rating details",7K+ bought in past month,"1,799","₹2,999",https://m.media-amazon.com/images/I/51sZ0bOotML._AC_UY218_.jpg,226,"{5: '60%', 4: '20%', 3: '7%', 2: '2%', 1: '11%'}"
"OnePlus Nord Buds 2r True Wireless in Ear Earbuds with Mic, 12.4mm Drivers, Playback:Upto 38hr case,4-Mic Design, IP55 Rating [ Misty Grey ]","26,895","4.2 out of 5 stars, rating details",10K+ bought in past month,"1,549","₹2,299",https://m.media-amazon.com/images/I/51raakZN9fL._AC_UY218_.jpg,227,"{5: '60%', 4: '23%', 3: '6%', 2: '2%', 1: '9%'}"
"Noise Airwave Max 3 Bluetooth On-Ear Headphones with 70H Playtime, 40mm Driver, Low Latency(up to 45ms),Dual Pairing, BT v5.3 (Carbon Black)","2,075","3.9 out of 5 stars, rating details",300+ bought in past month,"1,999","₹5,499",https://m.media-amazon.com/images/I/61aRIZ0f0AL._AC_UY218_.jpg,228,"{5: '51%', 4: '22%', 3: '9%', 2: '3%', 1: '15%'}"
"Skullcandy Riff 2 On Ear Wireless Headphones, 40mm Drivers, Advanced Features Through The App, Collapsible Design, 34Hr Playtime + Rapid Charge- Black","1,788","4.2 out of 5 stars, rating details",null,"3,997","₹16,999",null,229,"{5: '64%', 4: '15%', 3: '8%', 2: '4%', 1: '9%'}"
"Boult Newly Launched Flex On Ear Bluetooth Headphones with 80H Playtime, 40mm Bass Drivers, Zen™ ENC Mic, Type-C Fast Charging, Bluetooth 5.4, AUX Option, 60ms Low Latency, IPX5 (Jet Black)",216,"4.1 out of 5 stars, rating details",500+ bought in past month,"1,499","₹5,499",null,230,"{5: '63%', 4: '15%', 3: '6%', 2: '2%', 1: '14%'}"
"PowerA Wired Gaming Stereo Headset for Nintendo Switch with Detachable Boom Mic, Fortnite Llambro, Officially Licensed (Virtual Bonus Item Included)",185,"4.3 out of 5 stars, rating details",null,"2,589","₹3,999",null,231,"{5: '73%', 4: '10%', 3: '5%', 2: '2%', 1: '10%'}"
Plantronics B825-M-NS (202652-04) Voyager Focus UC Stereo Bluetooth Headset With Active Noise Canceling - No Stand,617,"4.2 out of 5 stars, rating details",null,"21,359","₹36,599",null,232,"{5: '67%', 4: '14%', 3: '5%', 2: '4%', 1: '10%'}"
"ZEBRONICS Thunder Over Ear Bluetooth 5.3 Wireless Headphones with 60H Backup, Gaming Mode, Dual Pairing, Enc, Aux, Micro Sd, Voice Assistant, Comfortable Earcups, Call Function (Brown)","7,477","3.7 out of 5 stars, rating details",300+ bought in past month,649,"₹1,399",https://m.media-amazon.com/images/I/61i7ivBDe3L._AC_UY218_.jpg,233,"{5: '41%', 4: '23%', 3: '15%', 2: '6%', 1: '15%'}"
"Sonos Ace | Noise Cancelling Wireless Over-Ear Headphones with Bluetooth, 30-Hour Battery Life, Spatial Audio, Dolby Atmos, Dynamic Head Tracking - Black",410,"4.2 out of 5 stars, rating details",null,"29,999","₹39,999",https://m.media-amazon.com/images/I/41ZKL7os1LL._AC_UY218_.jpg,234,"{5: '65%', 4: '14%', 3: '9%', 2: '5%', 1: '7%'}"
"Amazon Basics RGB Wired Gaming On Ear Gaming Headphone, 2 Meter Braided Cable, with Mic, Breathable Fabric Earcups, Sleek Design, 3.5mm Connector (USB A only for RGB, Black)",65,"4.0 out of 5 stars, rating details",100+ bought in past month,999,"₹3,999",https://m.media-amazon.com/images/I/61TjKQX3UdL._AC_UY218_.jpg,235,"{5: '64%', 4: '8%', 3: '8%', 2: '8%', 1: '12%'}"
"Portronics Muffs M2 Bluetooth Headphones On Ear with Upto 40 Hrs Playtime, 40mm Dynamic Drivers, AUX 3.5mm, Powerful Bass, Laptop & PC Support, Type C Charging Port, Foldable Design(Black)",300,"3.7 out of 5 stars, rating details",500+ bought in past month,829,"₹2,499",https://m.media-amazon.com/images/I/51rE6m+PHnL._AC_UY218_.jpg,236,"{5: '48%', 4: '21%', 3: '8%', 2: '3%', 1: '20%'}"
"soundcore by Anker,Space One Active Noise Cancelling Bluetooth Over Ear Headphones with Travel Pouch,2X Stronger Voice Reduction,40H ANC Playtime,App Control,Ldac Hi-Res,Ergo Design for Comfort Fit","17,636","4.0 out of 5 stars, rating details",200+ bought in past month,"6,999","₹19,998",https://m.media-amazon.com/images/I/51l80KVua0L._AC_UY218_.jpg,237,"{5: '49%', 4: '28%', 3: '6%', 2: '5%', 1: '12%'}"
"Skullcandy Hesh Evo Over Ear Wireless Headphones, 36 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - True Black","5,197","3.8 out of 5 stars, rating details",null,"5,999","₹5,99,900",https://m.media-amazon.com/images/I/7132xJGhhxL._AC_UY218_.jpg,238,"{5: '54%', 4: '15%', 3: '12%', 2: '3%', 1: '16%'}"
"Noise Buds VS104 Truly in Ear Wireless Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 Min=200 Min), 13Mm Driver,Low Latency, BT V5.2 (Snow White)","27,273","3.8 out of 5 stars, rating details",1K+ bought in past month,799,"₹3,499",https://m.media-amazon.com/images/I/51kZe4K9IAL._AC_UY218_.jpg,239,"{5: '49%', 4: '23%', 3: '8%', 2: '4%', 1: '16%'}"
"HAMMER Bash Max Over The Ear Wireless Bluetooth Headphones with Mic, Touch Control, Deep Bass, Upto 40 Hours Playtime, Bluetooth 5.3, Workout/Travel (Black)","3,393","3.7 out of 5 stars, rating details",200+ bought in past month,"1,849","₹8,245",https://m.media-amazon.com/images/I/61Qwi91REJL._AC_UY218_.jpg,240,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"Portronics Conch Theta C in Ear Type C Wired Earphones with in Line HD Mic, Powerful Audio, 14.2mm Driver, Unique Earbuds Design, TPE Anti Tangle Wire, in line Controls, Wide Compatibility(Black)","2,074","4.0 out of 5 stars, rating details",5K+ bought in past month,249,₹799,https://m.media-amazon.com/images/I/51Bl64-+u7L._AC_UY218_.jpg,241,"{5: '54%', 4: '21%', 3: '9%', 2: '4%', 1: '12%'}"
"boAt Rockerz 413 (2025 Launch), 60Hrs Battery, 40mm Drivers, Dual Pair, ENx Tech, Low Latency, Integrated Controls, Bluetooth Headphones, Wireless Headphone with Mic (Ash Grey)",1,"4.0 out of 5 stars, rating details",null,"1,599","₹2,990",https://m.media-amazon.com/images/I/71mcQcNYL0L._AC_UY218_.jpg,242,"{5: '0%', 4: '100%', 3: '0%', 2: '0%', 1: '0%'}"
"Noise Airwave Max 4 Wireless Over-Ear Headphones with 70H Playtime, ENC, 40mm Driver, Low Latency(up to 40ms), Dual Pairing, BT v5.4 (Tropical Teal)","1,971","3.7 out of 5 stars, rating details",200+ bought in past month,"1,699","₹5,999",https://m.media-amazon.com/images/I/61Boh16TKtL._AC_UY218_.jpg,243,"{5: '49%', 4: '21%', 3: '6%', 2: '4%', 1: '20%'}"
"JBL Quantum 100 Wired Over Ear Gaming Headphones with Mic, 40mm Dynamic Drivers, Quantum Sound Signature, Detachable Mic, Memory Foam Cushioning, PC/Mobile/PS/Xbox/Nintendo/VR Compatible (Blue)","4,017","3.9 out of 5 stars, rating details",400+ bought in past month,"1,899","₹3,999",https://m.media-amazon.com/images/I/61LMihB6pLL._AC_UY218_.jpg,244,"{5: '49%', 4: '24%', 3: '11%', 2: '4%', 1: '12%'}"
"Nu Republic Starboy with 54 Hour Playtime, X-Bass® Technology, 40mm Neodymium Drivers, Gaming Mode, Bluetooth V5.4, Dual Pairing, Dual Stereo, Type-C Fast Charging ENC Bluetooth Headphones (Black)",19,"4.6 out of 5 stars, rating details",100+ bought in past month,799,"₹3,999",https://m.media-amazon.com/images/I/71xk3Cigm+L._AC_UY218_.jpg,245,"{5: '86%', 4: '0%', 3: '7%', 2: '7%', 1: '0%'}"
"Sennheiser Momentum 4 Wireless Over Ear Headphones, German Design, ANC, 60h Battery, Customizable Sound, 4 Digital Mics for Crystal-Clear Calls, Multipoint Connectivity, 2 Yr Warranty, Graphite","9,062","4.4 out of 5 stars, rating details",null,"20,990","₹34,990",https://m.media-amazon.com/images/I/71676b31ieL._AC_UY218_.jpg,246,"{5: '72%', 4: '15%', 3: '3%', 2: '2%', 1: '8%'}"
"Bose QuietComfort Wireless Noise Cancelling Headphones, Bluetooth Over Ear Headphones with Up to 24 Hours of Battery Life, Sandstone - Limited Edition Color","1,679","4.6 out of 5 stars, rating details",50+ bought in past month,"20,989","₹27,900",https://m.media-amazon.com/images/I/61C5t1ltM5L._AC_UY218_.jpg,247,"{5: '79%', 4: '10%', 3: '4%', 2: '2%', 1: '5%'}"
"Skullcandy Cassette On Ear Wireless Headphones, 22 Hr Battery, Microphone, Works with iPhone Android and Bluetooth Devices - Black","2,554","3.8 out of 5 stars, rating details",null,"2,299","₹7,999",https://m.media-amazon.com/images/I/71U3uonLBYL._AC_UY218_.jpg,248,"{5: '46%', 4: '25%', 3: '10%', 2: '5%', 1: '14%'}"
"HAMMER Bash 2.0 Over The Ear Wireless Bluetooth Headphones with Mic, Deep Bass, Foldable Headphones, Upto 8 Hours Playtime, Workout/Travel, Bluetooth 5.0 (Grey)","3,393","3.7 out of 5 stars, rating details",50+ bought in past month,"1,899","₹8,245",https://m.media-amazon.com/images/I/61XrtSyMQ9L._AC_UY218_.jpg,249,"{5: '47%', 4: '21%', 3: '10%', 2: '5%', 1: '17%'}"
"soundcore by Anker R50i VI True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization via App",null,"4.1 out of 5 stars, rating details",null,999,"₹2,249",null,250,"{5: '59%', 4: '19%', 3: '7%', 2: '3%', 1: '12%'}"
"boAt New Launch Rockerz 650 Pro, Touch/Swipe Controls, Dolby Audio, 80Hrs Battery, 2Mics ENx, Fast Charge, App Support, Dual Pair, Bluetooth Over Ear Headphones with Mic (Iris Black)",807,"4.3 out of 5 stars, rating details",2K+ bought in past month,"2,299","₹8,990",https://m.media-amazon.com/images/I/61-XNG5lPBL._AC_UY218_.jpg,251,"{5: '69%', 4: '15%', 3: '4%', 2: '2%', 1: '10%'}"
"Noise Buds VS104 Truly Wireless in Earbuds with 45H of Playtime, Quad Mic with ENC, Instacharge(10 Min=200 Min), 13Mm Driver,Low Latency, BT V5.2 (Mint Green)","27,273","3.8 out of 5 stars, rating details",3K+ bought in past month,799,"₹3,499",https://m.media-amazon.com/images/I/51+e7yrgPpL._AC_UY218_.jpg,252,"{5: '49%', 4: '23%', 3: '8%', 2: '4%', 1: '16%'}"
"boAt Rockerz 412 (2025 Launch), 60Hrs Battery, 40mm Drivers, 40ms Low Latency, ENx Tech, Integrated Controls, v5.4 Bluetooth Headphones, Wireless Headphone with Mic (Active Black)",null,null,null,"1,599","₹2,999",https://m.media-amazon.com/images/I/71YVHVhNNkL._AC_UY218_.jpg,253,"{5: 'null', 4: 'null', 3: 'null', 2: 'null', 1: 'null'}"
